hh_key,PLOT_CO,sow_date,harvest_date,crop_name,area_acres,yield_kg,village,district,state,days_to_harvest,yield_t_ha
MHB0045,E,2009-07-11,2009-10-21,Pigeonpea,3.0,500.0,Kanzara,Akola,Maharashtra,102,0.4118276912939626
MHB0047,A,2009-07-06,2009-10-27,Sorghum,4.0,2200.0,Kanzara,Akola,Maharashtra,113,1.3590313812700767
MHB0047,B,2009-07-09,2010-01-29,Pigeonpea,2.8,825.0,Kanzara,Akola,Maharashtra,204,0.7280525256803981
MHB0049,B,2009-07-03,2009-10-10,Soybean,2.5,900.0,Kanzara,Akola,Maharashtra,99,0.8895478131949593
MHB0049,C,2009-07-03,2009-10-15,Soybean,2.5,700.0,Kanzara,Akola,Maharashtra,104,0.6918705213738572
MHB0050,AA,2009-07-07,2009-10-14,Sorghum,3.0,610.0,Kanzara,Akola,Maharashtra,99,0.5024297833786344
MHB0050,AB,2009-07-07,2010-01-25,Cotton,1.0,101.0,Kanzara,Akola,Maharashtra,202,0.24956758092414136
MHB0051,AA,2009-07-01,2009-12-30,Cotton,3.0,2185.0,Kanzara,Akola,Maharashtra,182,1.7996870109546168
MHB0051,AB,2009-07-02,2010-01-10,Pigeonpea,2.0,1500.0,Kanzara,Akola,Maharashtra,192,1.8532246108228316
MHB0051,AC,2009-07-02,2009-10-06,Soybean,1.0,250.0,Kanzara,Akola,Maharashtra,96,0.6177415369409439
MHB0051,AD,2009-07-02,2009-10-26,Sorghum,1.0,800.0,Kanzara,Akola,Maharashtra,116,1.9767729182110205
MHB0051,C,2009-07-03,2009-10-09,Sorghum,4.0,1300.0,Kanzara,Akola,Maharashtra,98,0.8030639980232271
MHB0053,AA,2009-06-29,2009-10-10,Pigeonpea,6.0,4750.0,Kanzara,Akola,Maharashtra,103,1.9561815336463224
MHB0053,AB,2009-07-01,2009-10-13,Soybean,4.0,1750.0,Kanzara,Akola,Maharashtra,104,1.0810476896466519
MHB0053,ABA,2009-12-20,2010-03-08,Tomato,0.5,1530.0,Kanzara,Akola,Maharashtra,78,7.561156412157153
MHB0053,C,2009-06-28,2009-10-08,Soybean,3.0,2800.0,Kanzara,Akola,Maharashtra,102,2.3062350712461903
MHB0053,CA,2009-11-06,2010-03-06,Chickpea,2.5,1500.0,Kanzara,Akola,Maharashtra,120,1.4825796886582654
MHB0053,D,2009-07-03,2010-01-16,Pigeonpea,4.0,2000.0,Kanzara,Akola,Maharashtra,197,1.2354830738818878
MHB0053,EA,2009-07-04,2009-10-17,Pigeonpea,2.5,720.0,Kanzara,Akola,Maharashtra,105,0.7116382505559674
MHB0053,EB,2009-07-04,2009-10-18,Soybean,1.0,200.0,Kanzara,Akola,Maharashtra,106,0.49419322955275513
MHB0055,A,2009-06-29,2009-10-27,Cotton,4.0,2485.0,Kanzara,Akola,Maharashtra,120,1.5350877192982455
MHB0055,B,2009-07-02,2010-01-29,Pigeonpea,10.0,2650.0,Kanzara,Akola,Maharashtra,211,0.6548060291574006
MHB0055,C,2009-06-30,2009-10-10,Soybean,5.0,3000.0,Kanzara,Akola,Maharashtra,102,1.4825796886582654
MHB0055,D,2009-07-01,2010-01-20,Pigeonpea,5.0,3400.0,Kanzara,Akola,Maharashtra,203,1.6802569804793674
MHB0057,A,2009-07-06,2010-01-15,Pigeonpea,7.0,5400.0,Kanzara,Akola,Maharashtra,193,1.9061738854177699
MHB0057,B,2009-07-07,2010-01-21,Pigeonpea,2.5,1200.0,Kanzara,Akola,Maharashtra,198,1.1860637509266123
MHB0057,E,2009-06-29,2010-01-23,Pigeonpea,12.0,2950.0,Kanzara,Akola,Maharashtra,208,0.6074458446585949
MHB0058,AA,2009-07-08,2009-10-11,Soybean,3.5,1600.0,Kanzara,Akola,Maharashtra,95,1.1295845246920118
MHB0058,AB,2009-07-08,2009-09-25,Greengram,0.37,115.0,Kanzara,Akola,Maharashtra,79,0.7680029918725249
MHB0058,AC,2009-11-15,2010-02-22,Wheat,0.5,600.0,Kanzara,Akola,Maharashtra,99,2.965159377316531
MHB0058,B,2009-07-09,2010-01-24,Pigeonpea,4.0,2000.0,Kanzara,Akola,Maharashtra,199,1.2354830738818878
MHB0059,AA,2009-06-28,2009-10-03,Soybean,8.0,2670.0,Kanzara,Akola,Maharashtra,97,0.8246849518161601
MHB0059,AB,2009-06-30,2010-01-29,Pigeonpea,3.0,1000.0,Kanzara,Akola,Maharashtra,213,0.8236553825879253
MHB0059,AC,2009-06-30,2009-10-22,Sorghum,1.0,900.0,Kanzara,Akola,Maharashtra,114,2.2238695329873983
MHB0059,B,2009-07-04,2010-01-29,Pigeonpea,3.0,1600.0,Kanzara,Akola,Maharashtra,209,1.3178486121406805
MHB0059,CA,2009-07-03,2010-01-30,Cotton,5.0,2100.0,Kanzara,Akola,Maharashtra,211,1.0378057820607858
MHB0059,CB,2009-07-04,2010-01-31,Greengram,4.5,800.0,Kanzara,Akola,Maharashtra,211,0.43928287071356015
MHB0059,E,2009-07-04,2010-01-30,Pigeonpea,2.0,725.0,Kanzara,Akola,Maharashtra,210,0.8957252285643686
MHB0200,AA,2009-07-18,2009-10-22,Pigeonpea,2.0,1600.0,Kanzara,Akola,Maharashtra,96,1.9767729182110205
MHB0200,AB,2009-07-18,2009-10-24,Blackgram,2.0,550.0,Kanzara,Akola,Maharashtra,98,0.6795156906350384
MHB0200,AC,2009-07-18,2010-01-05,Pigeonpea,1.0,1100.0,Kanzara,Akola,Maharashtra,171,2.7180627625401534
MHB0200,B,2009-07-18,2009-10-27,Pigeonpea,4.0,1100.0,Kanzara,Akola,Maharashtra,101,0.6795156906350384
MHB0200,CA,2009-07-15,2009-10-25,Pigeonpea,5.0,2300.0,Kanzara,Akola,Maharashtra,102,1.1366444279713368
MHB0200,CB,2009-07-13,2009-09-27,Cotton,2.0,560.0,Kanzara,Akola,Maharashtra,76,0.6918705213738572
MHB0201,A,2009-07-10,2010-01-24,Pigeonpea,2.0,366.0,Kanzara,Akola,Maharashtra,198,0.4521868050407709
MHB0202,AA,2009-07-05,2010-01-21,Pigeonpea,2.0,720.0,Kanzara,Akola,Maharashtra,200,0.8895478131949592
MHB0202,AB,2009-07-05,2009-11-03,Sorghum,1.0,600.0,Kanzara,Akola,Maharashtra,121,1.4825796886582654
MHB0202,B,2009-07-06,2009-10-22,Pigeonpea,2.5,1000.0,Kanzara,Akola,Maharashtra,108,0.9883864591055104
MHB0203,A,2009-07-04,2009-11-25,Cotton,3.5,1225.0,Kanzara,Akola,Maharashtra,144,0.8648381517173216
MHB0203,BA,2009-07-03,2009-10-07,Soybean,3.5,900.0,Kanzara,Akola,Maharashtra,96,0.6353912951392566
MHB0203,BB,2009-07-03,2009-10-28,Sorghum,1.0,850.0,Kanzara,Akola,Maharashtra,117,2.100321225599209
MHB0203,D,2009-06-30,2010-01-25,Pigeonpea,2.5,1075.0,Kanzara,Akola,Maharashtra,209,1.0625154435384236
MHB0203,E,2009-07-02,2009-10-18,Soybean,3.0,840.0,Kanzara,Akola,Maharashtra,108,0.6918705213738572
MHB0204,A,2009-06-29,2010-01-29,Pigeonpea,3.0,950.0,Kanzara,Akola,Maharashtra,214,0.7824726134585289
MHB0204,B,2009-06-26,2009-12-30,Cotton,2.16,611.0,Kanzara,Akola,Maharashtra,187,0.6989631093905865
MHB0205,A,2009-07-07,2010-01-20,Pigeonpea,2.0,1000.0,Kanzara,Akola,Maharashtra,197,1.2354830738818878
MHB0207,A,2009-07-03,2009-10-15,Pigeonpea,2.0,310.0,Kanzara,Akola,Maharashtra,104,0.3829997529033852
MHB0207,B,2009-07-03,2009-10-30,Cotton,2.0,713.0,Kanzara,Akola,Maharashtra,119,0.880899431677786
MHB0208,A,2009-07-02,2010-01-10,Pigeonpea,3.5,2400.0,Kanzara,Akola,Maharashtra,192,1.6943767870380175
MHB0208,BA,2009-07-03,2009-10-15,Soybean,2.5,125.0,Kanzara,Akola,Maharashtra,104,0.1235483073881888
MHB0208,BB,2009-07-03,2009-11-03,Sorghum,0.75,250.0,Kanzara,Akola,Maharashtra,123,0.8236553825879253
MHB0208,BC,2009-07-03,2009-09-03,Greengram,0.5,100.0,Kanzara,Akola,Maharashtra,62,0.49419322955275513
MHB0208,C,2009-11-15,2010-02-19,Wheat,1.5,1100.0,Kanzara,Akola,Maharashtra,96,1.8120418416934356
MHB0209,A,2009-07-08,2009-10-23,Pigeonpea,2.5,420.0,Kanzara,Akola,Maharashtra,107,0.41512231282431433
MHB0210,A,2009-07-09,2009-10-13,Soybean,1.0,200.0,Kanzara,Akola,Maharashtra,96,0.49419322955275513
MHB0210,BA,2009-07-11,2009-10-10,Soybean,3.0,1200.0,Kanzara,Akola,Maharashtra,91,0.9883864591055103
MHB0210,BB,2009-07-11,2009-10-07,Pigeonpea,1.0,700.0,Kanzara,Akola,Maharashtra,88,1.7296763034346427
MHB0211,A,2009-07-10,2010-01-24,Pigeonpea,3.0,1070.0,Kanzara,Akola,Maharashtra,198,0.8813112593690801
MHB0220,A,2009-07-09,2009-09-29,Pigeonpea,1.7,1050.0,Kanzara,Akola,Maharashtra,82,1.5261849736188027
MHB0220,B,2009-12-13,2010-03-05,Wheat,1.0,1100.0,Kanzara,Akola,Maharashtra,82,2.7180627625401534
MHB0221,AA,2009-06-29,2009-10-10,Pigeonpea,1.25,180.0,Kanzara,Akola,Maharashtra,103,0.3558191252779837
MHB0221,AB,2009-06-29,2009-10-31,Sorghum,1.0,550.0,Kanzara,Akola,Maharashtra,124,1.3590313812700767
MHB0221,AC,2009-06-30,2009-11-29,Cotton,1.75,340.0,Kanzara,Akola,Maharashtra,152,0.480073422994105
MHB0221,B,2009-07-03,2009-10-10,Soybean,2.0,660.0,Kanzara,Akola,Maharashtra,99,0.815418828762046
MHB0221,C,2009-11-21,2010-03-05,Wheat,1.5,900.0,Kanzara,Akola,Maharashtra,104,1.4825796886582654
MHB0222,AA,2009-07-11,2010-01-25,Pigeonpea,2.5,1260.0,Kanzara,Akola,Maharashtra,198,1.245366938472943
MHB0222,AB,2009-07-11,2009-09-05,Blackgram,0.5,35.0,Kanzara,Akola,Maharashtra,56,0.1729676303434643
MHB0224,AA,2009-06-16,2010-01-28,Cotton,2.5,2170.0,Kanzara,Akola,Maharashtra,226,2.1447986162589574
MHB0224,AB,2009-06-29,2009-10-06,Soybean,4.5,2450.0,Kanzara,Akola,Maharashtra,99,1.345303791560278
MHB0224,ABA,2009-11-30,2010-03-05,Wheat,1.5,1700.0,Kanzara,Akola,Maharashtra,95,2.800428300798946
MHB0224,AC,2009-06-30,2010-01-27,Pigeonpea,3.0,1625.0,Kanzara,Akola,Maharashtra,211,1.3384399967053786
MHB0224,B,2009-07-01,2010-01-10,Pigeonpea,5.5,2600.0,Kanzara,Akola,Maharashtra,193,1.168093088033785
MHB0224,C,2009-06-16,2010-01-27,Cotton,2.0,2670.0,Kanzara,Akola,Maharashtra,225,3.2987398072646403
MHB0226,A,2009-07-16,2010-01-30,Pigeonpea,5.0,2450.0,Kanzara,Akola,Maharashtra,198,1.2107734124042502
MHB0226,C,2009-07-17,2010-01-31,Pigeonpea,3.5,1650.0,Kanzara,Akola,Maharashtra,198,1.164884041088637
MHB0231,A,2009-07-06,2010-01-22,Pigeonpea,2.0,1020.0,Kanzara,Akola,Maharashtra,200,1.2601927353595255
MHB0234,AA,2009-06-29,2009-10-07,Pigeonpea,6.0,4500.0,Kanzara,Akola,Maharashtra,100,1.8532246108228319
MHB0234,AAA,2010-03-05,2010-05-14,Brinjal,0.5,458.0,Kanzara,Akola,Maharashtra,70,2.2634049913516185
MHB0234,AB,2009-06-30,2009-09-15,Greengram,1.0,525.0,Kanzara,Akola,Maharashtra,77,1.2972572275759822
MHB0234,AC,2009-07-01,2009-12-29,Cotton,13.0,10490.0,Kanzara,Akola,Maharashtra,181,1.9938796069263083
MHB0234,BA,2009-11-02,2010-02-25,Chillies,0.5,730.0,Kanzara,Akola,Maharashtra,115,3.6076105757351122
MHB0234,BB,2010-01-03,2010-05-06,Cowpea,1.0,80.0,Kanzara,Akola,Maharashtra,123,0.19767729182110205
MHB0234,C,2009-06-30,2009-10-11,Soybean,2.0,1500.0,Kanzara,Akola,Maharashtra,103,1.8532246108228316
MHB0236,A,2009-07-17,2009-10-25,Soybean,2.0,450.0,Kanzara,Akola,Maharashtra,100,0.5559673832468496
MHB0238,A,2009-07-14,2010-01-12,Pigeonpea,1.5,245.0,Kanzara,Akola,Maharashtra,182,0.40359113746808334
MHB0243,AA,2009-06-30,2009-10-22,Cotton,1.75,997.0,Kanzara,Akola,Maharashtra,114,1.4077447138974195
MHB0243,AB,2009-06-30,2009-10-20,Pigeonpea,1.25,760.0,Kanzara,Akola,Maharashtra,112,1.5023474178403757
MHB0244,B,2009-07-03,2010-01-17,Pigeonpea,6.0,2175.0,Kanzara,Akola,Maharashtra,198,0.8957252285643686
MHB0244,DA,2009-06-29,2009-11-25,Cotton,3.0,1340.0,Kanzara,Akola,Maharashtra,149,1.1036982126678199
MHB0244,DB,2009-07-02,2009-10-25,Sorghum,3.0,2500.0,Kanzara,Akola,Maharashtra,115,2.059138456469813
MHD0002,AA,2009-07-17,2010-02-15,Pigeonpea,1.0,85.0,Shirapur,Solapur,Maharashtra,213,0.21003212255992093
MHD0002,AC,2009-10-26,2010-03-14,Sorghum,1.5,250.0,Shirapur,Solapur,Maharashtra,139,0.4118276912939626
MHD0002,B,2009-10-24,2010-03-01,Sorghum,2.0,300.0,Shirapur,Solapur,Maharashtra,128,0.37064492216456635
MHD0003,B,2009-10-24,2010-03-10,Sorghum,2.15,350.0,Shirapur,Solapur,Maharashtra,137,0.4022503031243355
MHD0005,AB,2009-10-15,2009-12-14,Sorghum Fodder,0.5,2580.0,Shirapur,Solapur,Maharashtra,60,12.750185322461082
MHD0035,AB,2009-07-18,2009-10-25,Maize Fodder,1.0,3750.0,Shirapur,Solapur,Maharashtra,99,9.266123054114159
MHD0035,ABA,2009-11-20,2010-03-14,Wheat,0.5,550.0,Shirapur,Solapur,Maharashtra,114,2.7180627625401534
MHD0035,ABB,2009-12-15,2010-02-12,Sorghum Fodder,0.5,2480.0,Shirapur,Solapur,Maharashtra,59,12.255992092908327
MHD0035,BB,2009-07-15,2009-11-05,Maize,1.5,900.0,Shirapur,Solapur,Maharashtra,113,1.4825796886582654
MHD0038,CB,2009-10-18,2010-02-24,Sorghum,3.0,850.0,Shirapur,Solapur,Maharashtra,129,0.7001070751997365
MHD0039,B,2009-10-18,2010-03-18,Sorghum,1.75,200.0,Shirapur,Solapur,Maharashtra,151,0.28239613117300294
MHD0043,AB,2009-07-28,2009-11-29,Sugarcane,0.25,750.0,Shirapur,Solapur,Maharashtra,124,7.4128984432913265
MHD0044,B,2009-10-24,2010-03-10,Sorghum,6.0,1650.0,Shirapur,Solapur,Maharashtra,137,0.6795156906350382
MHD0045,CAA,2009-07-14,2009-12-10,Onion,1.5,8500.0,Shirapur,Solapur,Maharashtra,149,14.002141503994729
MHD0045,CBA,2009-11-14,2010-03-12,Wheat,1.0,1400.0,Shirapur,Solapur,Maharashtra,118,3.4593526068692855
MHD0045,CBB,2009-10-18,2010-02-18,Maize,1.0,800.0,Shirapur,Solapur,Maharashtra,123,1.9767729182110205
MHD0045,E,2009-10-18,2010-02-19,Sorghum,1.0,350.0,Shirapur,Solapur,Maharashtra,124,0.8648381517173214
MHD0048,AA,2009-10-18,2010-03-15,Sorghum,1.5,150.0,Shirapur,Solapur,Maharashtra,148,0.24709661477637757
MHD0049,A,2009-10-24,2010-02-15,Chickpea,2.0,311.0,Shirapur,Solapur,Maharashtra,114,0.3842352359772671
MHD0050,A,2009-10-18,2010-03-15,Sorghum,3.0,660.0,Shirapur,Solapur,Maharashtra,148,0.5436125525080306
MHD0051,AC,2009-10-20,2010-01-05,Sorghum Fodder,0.5,2450.0,Shirapur,Solapur,Maharashtra,77,12.107734124042501
MHD0051,B,2009-10-26,2010-03-10,Sorghum,3.0,650.0,Shirapur,Solapur,Maharashtra,135,0.5353759986821515
MHD0052,B,2009-07-14,2009-09-28,Sorghum Fodder,0.5,2050.0,Shirapur,Solapur,Maharashtra,76,10.130961205831479
MHD0052,CC,2009-10-11,2010-02-25,Sorghum,1.5,175.0,Shirapur,Solapur,Maharashtra,137,0.2882793839057738
MHD0053,A,2009-10-18,2010-03-15,Sorghum,1.5,275.0,Shirapur,Solapur,Maharashtra,148,0.4530104604233589
MHD0053,B,2009-10-15,2010-03-12,Sorghum,1.5,220.0,Shirapur,Solapur,Maharashtra,148,0.3624083683386871
MHD0055,AB,2010-01-18,2010-04-30,Onion,1.0,3150.0,Shirapur,Solapur,Maharashtra,102,7.783543365455893
MHD0056,AA,2009-07-30,2010-03-14,Pigeonpea,1.0,150.0,Shirapur,Solapur,Maharashtra,227,0.37064492216456635
MHD0056,AB,2009-10-19,2010-03-11,Sorghum,5.0,1150.0,Shirapur,Solapur,Maharashtra,143,0.5683222139856684
MHD0058,AA,2009-06-18,2009-09-09,Maize Fodder,1.0,3850.0,Shirapur,Solapur,Maharashtra,83,9.513219668890537
MHD0058,AC,2009-07-04,2010-02-24,Hulga,0.5,2188.0,Shirapur,Solapur,Maharashtra,235,10.812947862614283
MHD0058,BA,2009-07-19,2010-02-20,Pigeonpea,1.0,60.0,Shirapur,Solapur,Maharashtra,216,0.14825796886582654
MHD0058,BB,2009-07-19,2009-11-05,Hulga,1.0,45.0,Shirapur,Solapur,Maharashtra,109,0.1111934766493699
MHD0058,CB,2009-10-24,2010-03-10,Sorghum,2.5,880.0,Shirapur,Solapur,Maharashtra,137,0.8697800840128491
MHD0059,C,2009-10-20,2010-02-15,Sorghum,3.0,550.0,Shirapur,Solapur,Maharashtra,118,0.4530104604233589
MHD0059,D,2009-07-14,2010-02-14,Pigeonpea,2.0,150.0,Shirapur,Solapur,Maharashtra,215,0.18532246108228317
MHD0070,AB,2009-11-15,2010-03-04,Wheat,0.5,235.0,Shirapur,Solapur,Maharashtra,109,1.1613540894489744
MHD0080,BB,2010-02-14,2010-09-18,Pigeonpea,0.5,265.0,Shirapur,Solapur,Maharashtra,216,1.3096120583148012
MHD0080,BC,2009-11-20,2010-03-24,Chickpea,1.0,3885.0,Shirapur,Solapur,Maharashtra,124,9.599703484062267
MHD0207,A,2009-10-18,2010-03-10,Sorghum,1.75,440.0,Shirapur,Solapur,Maharashtra,143,0.6212714885806064
MHD0227,BA,2009-07-20,2009-09-15,Sorghum Fodder,0.5,1900.0,Shirapur,Solapur,Maharashtra,57,9.389671361502346
MHD0227,BBA,2009-10-18,2009-12-28,Sorghum Fodder,0.5,2850.0,Shirapur,Solapur,Maharashtra,71,14.084507042253522
MHD0227,BBB,2009-10-24,2010-03-09,Sorghum,0.5,80.0,Shirapur,Solapur,Maharashtra,136,0.3953545836422041
MHD0275,AA,2009-11-15,2010-02-28,Maize,0.5,260.0,Shirapur,Solapur,Maharashtra,105,1.2849023968371633
MHD0275,AB,2009-10-26,2010-03-15,Sorghum,1.0,185.0,Shirapur,Solapur,Maharashtra,140,0.4571287373362985
MHD0275,B,2009-08-15,2010-02-18,Pigeonpea,1.0,125.0,Shirapur,Solapur,Maharashtra,187,0.30887076847047196
MHD0284,C,2009-10-18,2010-02-13,Sorghum,1.0,275.0,Shirapur,Solapur,Maharashtra,118,0.6795156906350384
MHD0285,AB,2009-10-20,2010-02-15,Sorghum,2.14,400.0,Shirapur,Solapur,Maharashtra,118,0.46186283135771505
MHD0285,C,2009-10-17,2010-02-13,Sorghum,7.0,1750.0,Shirapur,Solapur,Maharashtra,119,0.6177415369409439
MHD0288,A,2009-10-20,2010-03-02,Sorghum,1.75,520.0,Shirapur,Solapur,Maharashtra,133,0.7342299410498077
MHD0289,A,2009-10-18,2010-03-14,Sorghum,1.5,450.0,Shirapur,Solapur,Maharashtra,147,0.7412898443291327
MHD0291,A,2009-10-24,2010-03-15,Sorghum,0.75,150.0,Shirapur,Solapur,Maharashtra,142,0.49419322955275513
MHD0291,B,2009-10-24,2010-03-10,Sorghum,1.0,250.0,Shirapur,Solapur,Maharashtra,137,0.6177415369409439
MHD0295,BA,2009-08-15,2010-03-14,Onion,0.5,115.0,Shirapur,Solapur,Maharashtra,211,0.5683222139856684
MHD0301,C,2009-10-18,2010-03-15,Sorghum,0.75,175.0,Shirapur,Solapur,Maharashtra,148,0.5765587678115476
MHD0302,AA,2009-08-15,2010-01-10,Onion,1.0,2300.0,Shirapur,Solapur,Maharashtra,148,5.683222139856683
MHD0302,BB,2009-07-22,2009-09-29,Sorghum Fodder,0.5,2700.0,Shirapur,Solapur,Maharashtra,69,13.343217197924389
MHD0302,BBA,2009-11-20,2010-03-17,Wheat,0.5,350.0,Shirapur,Solapur,Maharashtra,117,1.7296763034346427
MHD0302,BBB,2009-11-24,2010-02-14,Sorghum Fodder,0.5,2200.0,Shirapur,Solapur,Maharashtra,82,10.872251050160614
MHD0302,C,2009-10-19,2010-02-19,Sorghum,2.0,550.0,Shirapur,Solapur,Maharashtra,123,0.6795156906350384
MHD0304,AAB,2009-08-10,2010-03-28,Onion,0.5,2805.0,Shirapur,Solapur,Maharashtra,230,13.862120088954782
MHD0304,AB,2009-11-11,2010-02-24,Sorghum Fodder,0.5,2660.0,Shirapur,Solapur,Maharashtra,105,13.145539906103288
MHD0304,AC,2009-10-07,2010-02-15,Sorghum,0.5,92.0,Shirapur,Solapur,Maharashtra,131,0.45465777118853473
MHD0304,BB,2010-01-22,2010-05-18,Onion,0.5,1547.0,Shirapur,Solapur,Maharashtra,116,7.645169261181121
MHD0304,BC,2009-10-09,2010-02-13,Sorghum,0.5,100.0,Shirapur,Solapur,Maharashtra,127,0.49419322955275513
MHD0305,AA,2009-10-14,2010-02-19,Sorghum Fodder,0.5,2245.0,Shirapur,Solapur,Maharashtra,128,11.094638003459353
MHD0306,A,2009-10-18,2010-03-10,Sorghum,2.5,300.0,Shirapur,Solapur,Maharashtra,143,0.2965159377316531
MHD0306,B,2009-10-20,2010-03-15,Sorghum,2.5,200.0,Shirapur,Solapur,Maharashtra,146,0.19767729182110208
MHD0306,C,2009-10-25,2010-03-24,Sorghum,2.5,150.0,Shirapur,Solapur,Maharashtra,150,0.14825796886582654
MHD0307,CB,2009-10-20,2010-03-20,Sorghum,1.0,330.0,Shirapur,Solapur,Maharashtra,151,0.815418828762046
MHD0307,E,2009-07-24,2010-02-19,Pigeonpea,5.0,2266.0,Shirapur,Solapur,Maharashtra,210,1.1198418581665432
MHD0309,BA,2009-09-08,2010-01-23,Onion,1.25,7083.0,Shirapur,Solapur,Maharashtra,137,14.001482579688659
MHD0309,BBA,2009-11-28,2010-03-15,Wheat,1.0,1100.0,Shirapur,Solapur,Maharashtra,107,2.7180627625401534
MHD0309,BBB,2009-10-18,2010-01-14,Sorghum Fodder,0.5,2550.0,Shirapur,Solapur,Maharashtra,88,12.601927353595254
MHD0309,D,2009-10-24,2010-02-25,Sorghum,2.25,450.0,Shirapur,Solapur,Maharashtra,124,0.49419322955275513
MHD0309,EB,2009-10-26,2010-03-15,Sorghum,4.75,1450.0,Shirapur,Solapur,Maharashtra,140,0.7542949293173631
MHD0309,FA,2009-08-26,2010-02-24,Pigeonpea,1.0,350.0,Shirapur,Solapur,Maharashtra,182,0.8648381517173214
MHD0309,FB,2009-10-18,2010-03-02,Sorghum,2.0,550.0,Shirapur,Solapur,Maharashtra,135,0.6795156906350384
MHD0310,C,2009-10-20,2010-02-23,Sorghum,2.0,350.0,Shirapur,Solapur,Maharashtra,126,0.4324190758586607
MHD0310,D,2009-10-29,2010-02-24,Sorghum,3.0,550.0,Shirapur,Solapur,Maharashtra,118,0.4530104604233589
MHD0311,BA,2009-07-24,2009-10-02,Sorghum Fodder,1.0,4800.0,Shirapur,Solapur,Maharashtra,70,11.860637509266123
MHD0311,BC,2009-11-15,2010-02-26,Wheat,0.5,225.0,Shirapur,Solapur,Maharashtra,103,1.1119347664936992
MHD0311,C,2009-10-18,2010-02-15,Sorghum,1.0,175.0,Shirapur,Solapur,Maharashtra,120,0.4324190758586607
MHD0312,AB,2009-11-17,2010-02-28,Wheat,0.5,285.0,Shirapur,Solapur,Maharashtra,103,1.408450704225352
MHD0312,AC,2009-08-18,2009-11-04,Sorghum Fodder,0.5,2450.0,Shirapur,Solapur,Maharashtra,78,12.107734124042501
MHD0312,BB,2009-08-17,2009-12-24,Onion,0.75,3600.0,Shirapur,Solapur,Maharashtra,129,11.860637509266123
MHD0312,C,2009-10-24,2010-03-13,Sorghum,2.0,350.0,Shirapur,Solapur,Maharashtra,140,0.4324190758586607
MHD0314,A,2009-08-15,2009-12-29,Onion,1.5,4850.0,Shirapur,Solapur,Maharashtra,136,7.9894572111028745
MHD0317,ABB,2009-10-24,2010-02-10,Sorghum,0.5,85.0,Shirapur,Solapur,Maharashtra,109,0.42006424511984186
MHD0318,AA,2009-11-10,2010-02-18,Onion,1.0,3750.0,Shirapur,Solapur,Maharashtra,100,9.266123054114159
MHD0319,A,2009-10-24,2010-03-19,Sorghum,1.5,210.0,Shirapur,Solapur,Maharashtra,146,0.3459352606869286
MHD0331,B,2009-10-24,2010-03-18,Sorghum,2.0,300.0,Shirapur,Solapur,Maharashtra,145,0.37064492216456635
MHD0333,A,2009-10-17,2010-03-06,Sorghum,2.0,250.0,Shirapur,Solapur,Maharashtra,140,0.30887076847047196
MHD0335,CC,2009-11-10,2010-02-17,Wheat,1.0,1250.0,Shirapur,Solapur,Maharashtra,99,3.0887076847047195
MHD0335,E,2009-10-24,2010-03-04,Sorghum,1.0,325.0,Shirapur,Solapur,Maharashtra,131,0.8030639980232271
MHD0336,AA,2009-08-24,2009-12-29,Onion,1.5,5416.0,Shirapur,Solapur,Maharashtra,127,8.921835104192407
MHD0336,B,2009-10-20,2010-02-26,Sorghum,2.0,750.0,Shirapur,Solapur,Maharashtra,129,0.9266123054114158
MHD0337,AA,2009-11-24,2010-02-10,Onion,2.0,2915.0,Shirapur,Solapur,Maharashtra,78,3.601433160365703
MHD0337,ABA,2009-10-24,2010-02-15,Sorghum,0.75,200.0,Shirapur,Solapur,Maharashtra,114,0.6589243060703402
MHD0337,BA,2009-10-20,2010-03-02,Sorghum,0.75,220.0,Shirapur,Solapur,Maharashtra,133,0.7248167366773742
MHD0337,BB,2009-11-10,2010-02-18,Wheat,0.25,250.0,Shirapur,Solapur,Maharashtra,100,2.4709661477637757
MHD0338,AB,2009-08-29,2009-12-29,Onion,0.75,1600.0,Shirapur,Solapur,Maharashtra,122,5.271394448562722
MHD0338,BA,2009-08-12,2010-01-14,Onion,1.5,2800.0,Shirapur,Solapur,Maharashtra,155,4.612470142492381
MHA0001,AB,2012-10-18,2013-02-24,Sorghum,2.0,470.0,Kalman,Solapur,Maharashtra,129,0.5806770447244872
MHA0007,A,2012-10-17,2013-02-17,Sorghum,2.0,425.0,Kalman,Solapur,Maharashtra,123,0.5250803063998023
MHA0030,BA,2012-09-14,2013-01-08,Onion,0.5,1485.0,Kalman,Solapur,Maharashtra,116,7.3387694588584145
MHA0030,BB,2012-10-16,2013-02-26,Sorghum,2.75,660.0,Kalman,Solapur,Maharashtra,133,0.5930318754633062
MHA0032,A,2012-10-12,2013-02-15,Sorghum,5.3,220.0,Kalman,Solapur,Maharashtra,126,0.1025684061335907
MHA0032,B,2012-06-23,2012-11-21,Pigeonpea,4.0,241.0,Kalman,Solapur,Maharashtra,151,0.14887571040276748
MHA0032,C,2012-07-12,2012-10-18,Sunflower,4.0,214.0,Kalman,Solapur,Maharashtra,98,0.132196688905362
MHA0032,DC,2012-06-11,2013-01-20,Drumstick,1.0,2330.0,Kalman,Solapur,Maharashtra,223,5.757351124289597
MHA0032,DD,2012-06-29,2012-10-11,Blackgram,0.5,55.0,Kalman,Solapur,Maharashtra,104,0.2718062762540153
