state,district,crop,season,year,area_ha,production_tonnes,final_yield_t_ha,yield_unit,geographic_level,source_name,source_url,retrieved_date
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2002,51746.0,154947.0,2.9944,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2003,42928.0,126078.0,2.937,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2004,62178.0,205397.0,3.3034,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2005,79576.0,236740.0,2.975,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2006,71722.0,282444.0,3.938,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2007,61289.0,227332.0,3.7092,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2008,72530.0,262384.0,3.6176,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2009,64296.0,266272.0,4.1413,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2010,67165.0,268136.0,3.9922,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2011,63939.0,302478.0,4.7307,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUCHIRAPALLI,Rice,Kharif,2012,45237.0,138079.0,3.0523,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2000,76076.0,322797.0,4.2431,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2001,71983.0,290130.0,4.0305,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2002,66205.0,266289.0,4.0222,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2003,52474.0,197848.0,3.7704,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2004,86832.0,358920.0,4.1335,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2005,86397.0,309065.0,3.5773,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2006,91884.0,385278.0,4.1931,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2007,83711.0,323944.0,3.8698,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2008,91320.0,374214.0,4.0978,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2009,85994.0,355877.0,4.1384,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2010,79764.0,351822.0,4.4108,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2011,86725.0,459399.0,5.2972,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUNELVELI,Rice,Kharif,2012,45401.0,182667.0,4.0234,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUPPUR,Rice,Kharif,2009,11958.0,50179.0,4.1963,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUPPUR,Rice,Kharif,2010,11797.0,46945.0,3.9794,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUPPUR,Rice,Kharif,2011,10612.0,48936.0,4.6114,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUPPUR,Rice,Kharif,2012,245.0,604.0,2.4653,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2000,81733.0,252589.0,3.0904,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2001,122688.0,370960.0,3.0236,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2002,43872.0,115453.0,2.6316,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2003,70722.0,198453.0,2.8061,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2004,116820.0,330487.0,2.829,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2005,142744.0,393528.0,2.7569,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2006,111459.0,366051.0,3.2842,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2007,112148.0,385914.0,3.4411,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2008,101886.0,317944.0,3.1206,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2009,105177.0,324984.0,3.0899,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2010,125490.0,357692.0,2.8504,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2011,103924.0,356196.0,3.4275,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVANNAMALAI,Rice,Kharif,2012,91774.0,325511.0,3.5469,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2000,181379.0,554654.0,3.058,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2001,174722.0,460110.0,2.6334,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2002,131055.0,112183.0,0.856,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2003,121437.0,169428.0,1.3952,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2004,148608.0,239805.0,1.6137,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2005,156098.0,243450.0,1.5596,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2006,176900.0,586375.0,3.3147,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2007,151629.0,311306.0,2.0531,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2008,178040.0,206611.0,1.1605,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2009,166252.0,483125.0,2.906,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2010,160237.0,285589.0,1.7823,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2011,186307.0,789997.0,4.2403,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,TIRUVARUR,Rice,Kharif,2012,158904.0,192843.0,1.2136,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2000,52332.0,163141.0,3.1174,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2001,60113.0,234130.0,3.8948,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2002,26287.0,89863.0,3.4185,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2003,30909.0,108171.0,3.4997,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2004,29399.0,90145.0,3.0663,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2005,58163.0,167451.0,2.879,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2006,41687.0,129193.0,3.0991,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2007,44326.0,148367.0,3.3472,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2008,47417.0,171873.0,3.6247,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2009,39765.0,135834.0,3.4159,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2010,43222.0,152825.0,3.5358,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2011,37988.0,151266.0,3.9819,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VELLORE,Rice,Kharif,2012,35707.0,152804.0,4.2794,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2000,141767.0,498417.0,3.5157,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2001,155555.0,561130.0,3.6073,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2002,80630.0,241287.0,2.9925,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2003,75279.0,234750.0,3.1184,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2004,163696.0,525850.0,3.2124,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2005,168435.0,511931.0,3.0393,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2006,144783.0,496113.0,3.4266,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2007,145403.0,480329.0,3.3034,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2008,146641.0,451139.0,3.0765,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2009,148454.0,467831.0,3.1514,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2010,149929.0,512013.0,3.415,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2011,129858.0,471615.0,3.6318,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VILLUPURAM,Rice,Kharif,2012,115591.0,396530.0,3.4305,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2000,22370.0,89429.0,3.9977,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2001,29388.0,92270.0,3.1397,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2002,31607.0,86662.0,2.7419,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2003,24139.0,43976.0,1.8218,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2004,29713.0,86992.0,2.9277,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2005,30776.0,98482.0,3.2,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2006,32735.0,158214.0,4.8332,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2007,28214.0,93093.0,3.2995,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2008,32497.0,104587.0,3.2184,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2009,26617.0,64716.0,2.4314,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2010,30568.0,94515.0,3.092,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2011,29658.0,118469.0,3.9945,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
Tamil Nadu,VIRUDHUNAGAR,Rice,Kharif,2012,22973.0,40467.0,1.7615,t/ha,district,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04
